ItemNumber | Title | CurrentPrice | Num of Bids | Seller | Shipping | End Date | Last Update
ItemNumber=46419633 | Title=10 U.S.A. Eisenhower One Dollar Coins - 226.7g | CurrentPrice=7.00 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/10/2017 7:30:00 PM | Last Update=12/04/2017 01:36:03
ItemNumber=46419675 | Title=10 Susan B. Anthony One Dollar Coins - 80.8g | CurrentPrice=8.50 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/10/2017 7:30:00 PM | Last Update=12/04/2017 01:36:03
ItemNumber=46419633 | Title=10 U.S.A. Eisenhower One Dollar Coins - 226.7g | CurrentPrice=7.00 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/10/2017 7:30:00 PM | Last Update=12/04/2017 01:46:49
ItemNumber=46419633 | Title=10 U.S.A. Eisenhower One Dollar Coins - 226.7g | CurrentPrice=7.00 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/10/2017 7:30:00 PM | Last Update=12/04/2017 18:17:54
ImagesForItemNum=46376402
ItemNumber=46283997 | Title=Walt Disney Pressed Coin Collection Book &amp; Coins | CurrentPrice=6.99 | Num of Bids=1 | Seller=Gulfstream Goodwill Industries | Shipping=Estimate Shipping | End Date=12/4/2017 5:00:00 PM | Last Update=12/04/2017 01:35:30
ImagesForItemNum=46404524
ImagesForItemNum=46323307
ItemNumber=46292754 | Title=United States and Foreign Coins and Paper Money | CurrentPrice=41.00 | Num of Bids=6 | Seller=Goodwill Industries of South Florida | Shipping=Estimate Shipping | End Date=12/4/2017 8:58:00 PM | Last Update=12/04/2017 01:35:40
ItemNumber=46325908 | Title=53 Count of International Coins Collection | CurrentPrice=7.00 | Num of Bids=2 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 01:35:44
ItemNumber=46288696 | Title=3.4 Lbs of Assorted Asian Coins | CurrentPrice=13.00 | Num of Bids=2 | Seller=Goodwill Central Coast | Shipping=Estimate Shipping | End Date=12/6/2017 6:15:00 PM | Last Update=12/04/2017 01:35:48
ImagesForItemNum=46377753
ItemNumber=46325908 | Title=53 Count of International Coins Collection | CurrentPrice=7.00 | Num of Bids=2 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 01:46:18
ItemNumber=46365381 | Title=Lot of Gold Plated/Silver Plated Famous US Coins | CurrentPrice=41.00 | Num of Bids=13 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:46:00 PM | Last Update=12/04/2017 01:35:51
ImagesForItemNum=46319271
ItemNumber=46383627 | Title=Assorted Coins 1939 Nickel, 1971 Dollar +More | CurrentPrice=21.00 | Num of Bids=4 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:46:00 PM | Last Update=12/04/2017 01:35:52
ItemNumber=46335453 | Title=30 Great Britain 1 Pound Coins | CurrentPrice=15.50 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:42:00 PM | Last Update=12/04/2017 01:35:56
ItemNumber=46365381 | Title=Lot of Gold Plated/Silver Plated Famous US Coins | CurrentPrice=41.00 | Num of Bids=13 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:46:00 PM | Last Update=12/04/2017 01:46:31
ItemNumber=46383627 | Title=Assorted Coins 1939 Nickel, 1971 Dollar +More | CurrentPrice=21.00 | Num of Bids=4 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:46:00 PM | Last Update=12/04/2017 01:46:31
ItemNumber=46384792 | Title=Over 3 Lbs Pokemon Game Cards and 5 Gold Coins | CurrentPrice=16.50 | Num of Bids=2 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/8/2017 7:00:00 PM | Last Update=12/04/2017 01:35:59
ImagesForItemNum=46385334
ImagesForItemNum=46285400
ItemNumber=46283997 | Title=Walt Disney Pressed Coin Collection Book &amp; Coins | CurrentPrice=6.99 | Num of Bids=1 | Seller=Gulfstream Goodwill Industries | Shipping=Estimate Shipping | End Date=12/4/2017 5:00:00 PM | Last Update=12/04/2017 01:46:04
ItemNumber=46425338 | Title=4 Framed Coins &amp; Stamps With Historic Stories | CurrentPrice=13.01 | Num of Bids=3 | Seller=Goodwill Industries of Central Florida | Shipping=Estimate Shipping | End Date=12/9/2017 6:15:00 PM | Last Update=12/04/2017 18:17:52
ImagesForItemNum=46422393
ItemNumber=46335453 | Title=30 Great Britain 1 Pound Coins | CurrentPrice=15.50 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:42:00 PM | Last Update=12/04/2017 01:46:37
ItemNumber=46335453 | Title=30 Great Britain 1 Pound Coins | CurrentPrice=15.50 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:42:00 PM | Last Update=12/04/2017 18:17:43
ItemNumber=46384792 | Title=Over 3 Lbs Pokemon Game Cards and 5 Gold Coins | CurrentPrice=16.50 | Num of Bids=2 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/8/2017 7:00:00 PM | Last Update=12/04/2017 18:17:47
ImagesForItemNum=46375576
ImagesForItemNum=46357702
ImagesForItemNum=46357704
ImagesForItemNum=46422179
ImagesForItemNum=46325908
ItemNumber=46292754 | Title=United States and Foreign Coins and Paper Money | CurrentPrice=41.00 | Num of Bids=6 | Seller=Goodwill Industries of South Florida | Shipping=Estimate Shipping | End Date=12/4/2017 8:58:00 PM | Last Update=12/04/2017 01:46:14
ItemNumber=46288696 | Title=3.4 Lbs of Assorted Asian Coins | CurrentPrice=13.00 | Num of Bids=2 | Seller=Goodwill Central Coast | Shipping=Estimate Shipping | End Date=12/6/2017 6:15:00 PM | Last Update=12/04/2017 01:46:26
ItemNumber=46384792 | Title=Over 3 Lbs Pokemon Game Cards and 5 Gold Coins | CurrentPrice=16.50 | Num of Bids=2 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/8/2017 7:00:00 PM | Last Update=12/04/2017 01:46:41
ImagesForItemNum=46436323
ImagesForItemNum=46365556
ImagesForItemNum=46290386
ImagesForItemNum=46380186
ImagesForItemNum=46439341
ImagesForItemNum=46384792
ImagesForItemNum=46369384
ImagesForItemNum=46291019
ImagesForItemNum=46296935
ImagesForItemNum=46371232
ImagesForItemNum=46326861
ImagesForItemNum=46382166
ImagesForItemNum=46323350
ImagesForItemNum=46283800
ImagesForItemNum=46381084
ImagesForItemNum=46395238
ImagesForItemNum=46203723
ImagesForItemNum=46292754
ImagesForItemNum=46371019
ImagesForItemNum=46214892
ImagesForItemNum=46417309
ImagesForItemNum=46395214
ImagesForItemNum=46339339
ImagesForItemNum=46255394
ImagesForItemNum=46395222
ImagesForItemNum=46379119
ImagesForItemNum=46286045
ImagesForItemNum=46285198
ImagesForItemNum=46326021
ImagesForItemNum=46255785
ImagesForItemNum=46383627
ImagesForItemNum=46433871
ImagesForItemNum=46369788
ImagesForItemNum=46326254
ImagesForItemNum=46329762
ImagesForItemNum=46380353
ImagesForItemNum=46318878
ImagesForItemNum=46421893
ImagesForItemNum=46378019
ImagesForItemNum=46333399
ImagesForItemNum=46374943
ImagesForItemNum=46335586
ImagesForItemNum=46335105
ImagesForItemNum=46395876
ImagesForItemNum=46326217
ImagesForItemNum=46395885
ImagesForItemNum=46253386
ImagesForItemNum=46266207
ImagesForItemNum=46378054
ImagesForItemNum=46288696
ImagesForItemNum=46298477
ImagesForItemNum=46380374
ImagesForItemNum=46410000
ImagesForItemNum=46422231
ImagesForItemNum=46331460
ImagesForItemNum=46376136
ImagesForItemNum=46329126
ImagesForItemNum=46380878
ImagesForItemNum=46230647
ImagesForItemNum=46379898
ImagesForItemNum=46286462
ImagesForItemNum=46380603
ImagesForItemNum=46329591
ImagesForItemNum=46367675
ImagesForItemNum=46276661
ImagesForItemNum=46434224
ImagesForItemNum=46377206
ImagesForItemNum=46381701
ImagesForItemNum=46356767
ImagesForItemNum=46253969
ImagesForItemNum=46444009
ImagesForItemNum=46296022
ImagesForItemNum=46422486
ImagesForItemNum=46331496
ImagesForItemNum=46295116
ImagesForItemNum=46423524
ImagesForItemNum=46287728
ImagesForItemNum=46329553
ImagesForItemNum=46261155
ImagesForItemNum=46437933
ImagesForItemNum=46377493
ImagesForItemNum=46378585
ImagesForItemNum=46215870
ImagesForItemNum=46425338
ImagesForItemNum=46371096
ImagesForItemNum=46395260
ImagesForItemNum=46341451
ImagesForItemNum=46425540
ImagesForItemNum=46380829
ImagesForItemNum=46283524
ImagesForItemNum=46375489
ImagesForItemNum=46395093
ImagesForItemNum=46252847
ImagesForItemNum=46292499
ImagesForItemNum=46292255
ImagesForItemNum=46402454
ImagesForItemNum=46364354
